glyph,unicode,leaf,line,band,category,x,y,w,h,notes
A.30pt,,465,30pt,3,cap,431,2626,76,166,"survey #65, 'DAMAGED STEREOPTICON MAC[HI]NE'"
M.30pt,,465,30pt,3,cap,503,2627,83,166,"survey #66, 'DAMAGED STEREOPTICON MAC[HI]NE'"
A.30pt_2,,465,30pt,3,cap,583,2627,76,166,"survey #67, 'DAMAGED STEREOPTICON MAC[HI]NE'"
G.30pt,,465,30pt,3,cap,655,2627,69,166,"survey #68, 'DAMAGED STEREOPTICON MAC[HI]NE'"
E.30pt,,465,30pt,3,cap,721,2627,65,166,"survey #69, 'DAMAGED STEREOPTICON MAC[HI]NE'"
D.30pt_2,,465,30pt,3,cap,783,2628,70,166,"survey #70, 'DAMAGED STEREOPTICON MAC[HI]NE'"
S.30pt,,465,30pt,3,cap,910,2626,63,169,"survey #71, 'DAMAGED STEREOPTICON MAC[HI]NE'"
T.30pt,,465,30pt,3,cap,968,2627,66,166,"survey #72, 'DAMAGED STEREOPTICON MAC[HI]NE'"
E.30pt_2,,465,30pt,3,cap,1029,2627,65,166,"survey #73, 'DAMAGED STEREOPTICON MAC[HI]NE'"
R.30pt,,465,30pt,3,cap,1091,2628,73,165,"survey #74, 'DAMAGED STEREOPTICON MAC[HI]NE'"
E.30pt_3,,465,30pt,3,cap,1160,2627,64,165,"survey #75, 'DAMAGED STEREOPTICON MAC[HI]NE'"
O.30pt,,465,30pt,3,cap,1222,2626,68,169,"survey #76, 'DAMAGED STEREOPTICON MAC[HI]NE'"
P,0050,465,30pt,3,cap,1287,2628,67,165,"survey #77, 'DAMAGED STEREOPTICON MAC[HI]NE'"
T.30pt_2,,465,30pt,3,cap,1351,2628,66,165,"survey #78, 'DAMAGED STEREOPTICON MAC[HI]NE'"
I.30pt,,465,30pt,3,cap,1413,2628,39,165,"survey #79, 'DAMAGED STEREOPTICON MAC[HI]NE'"
C.30pt,,465,30pt,3,cap,1449,2628,66,167,"survey #80, 'DAMAGED STEREOPTICON MAC[HI]NE'"
O.30pt_2,,465,30pt,3,cap,1513,2626,68,169,"survey #81, 'DAMAGED STEREOPTICON MAC[HI]NE'"
N.30pt,,465,30pt,3,cap,1578,2627,70,166,"survey #82, 'DAMAGED STEREOPTICON MAC[HI]NE'"
M.30pt_2,,465,30pt,3,cap,1705,2626,84,166,"survey #83, 'DAMAGED STEREOPTICON MAC[HI]NE'"
A.30pt_3,,465,30pt,3,cap,1787,2626,75,166,"survey #84, 'DAMAGED STEREOPTICON MAC[HI]NE'"
C.30pt_2,,465,30pt,3,cap,1858,2627,65,167,"survey #85, 'DAMAGED STEREOPTICON MAC[HI]NE'"
N.30pt_2,,465,30pt,3,cap,1992,2627,104,165,"survey #87, 'DAMAGED STEREOPTICON MAC[HI]NE'"
E.30pt_4,,465,30pt,3,cap,2092,2627,64,165,"survey #88, 'DAMAGED STEREOPTICON MAC[HI]NE'"
T.30pt_3,,465,30pt,4,cap,163,2806,65,166,"survey #89, 'Terrific Wind Storms 7 Cause Great Suffering'"
e.30pt,,465,30pt,4,lower,226,2847,52,127,"survey #90, 'Terrific Wind Storms 7 Cause Great Suffering'"
r.30pt,,465,30pt,4,lower,276,2848,48,125,"survey #91, 'Terrific Wind Storms 7 Cause Great Suffering'"
r.30pt_2,,465,30pt,4,lower,319,2848,49,125,"survey #92, 'Terrific Wind Storms 7 Cause Great Suffering'"
i.30pt,,465,30pt,4,lower,364,2808,35,166,"survey #93, 'Terrific Wind Storms 7 Cause Great Suffering'"
f,0066,465,30pt,4,lower,396,2808,42,166,"survey #94, 'Terrific Wind Storms 7 Cause Great Suffering'"
i.30pt_2,,465,30pt,4,lower,434,2808,34,166,"survey #95, 'Terrific Wind Storms 7 Cause Great Suffering'"
c.30pt,,465,30pt,4,lower,464,2850,53,126,"survey #96, 'Terrific Wind Storms 7 Cause Great Suffering'"
W.30pt,,465,30pt,4,cap,546,2809,104,167,"survey #97, 'Terrific Wind Storms 7 Cause Great Suffering'"
i.30pt_3,,465,30pt,4,lower,650,2809,35,166,"survey #98, 'Terrific Wind Storms 7 Cause Great Suffering'"
n.30pt,,465,30pt,4,lower,680,2851,61,125,"survey #99, 'Terrific Wind Storms 7 Cause Great Suffering'"
d.30pt,,465,30pt,4,lower,739,2810,61,166,"survey #100, 'Terrific Wind Storms 7 Cause Great Suffering'"
S.30pt_2,,465,30pt,4,cap,836,2809,62,169,"survey #101, 'Terrific Wind Storms 7 Cause Great Suffering'"
t.30pt,,465,30pt,4,lower,894,2827,49,150,"survey #102, 'Terrific Wind Storms 7 Cause Great Suffering'"
o.30pt,,465,30pt,4,lower,940,2851,53,126,"survey #103, 'Terrific Wind Storms 7 Cause Great Suffering'"
r.30pt_3,,465,30pt,4,lower,991,2851,49,124,"survey #104, 'Terrific Wind Storms 7 Cause Great Suffering'"
m.30pt,,465,30pt,4,lower,1036,2851,88,124,"survey #105, 'Terrific Wind Storms 7 Cause Great Suffering'"
s.30pt,,465,30pt,4,lower,1122,2851,49,126,"survey #106, 'Terrific Wind Storms 7 Cause Great Suffering'"
seven,0037,465,30pt,4,figure,1215,2810,62,165,"survey #107, 'Terrific Wind Storms 7 Cause Great Suffering'"
C.30pt_3,,465,30pt,4,cap,1310,2810,66,167,"survey #108, 'Terrific Wind Storms 7 Cause Great Suffering'"
a.30pt,,465,30pt,4,lower,1375,2851,58,125,"survey #109, 'Terrific Wind Storms 7 Cause Great Suffering'"
u.30pt,,465,30pt,4,lower,1430,2851,60,124,"survey #110, 'Terrific Wind Storms 7 Cause Great Suffering'"
s.30pt_2,,465,30pt,4,lower,1488,2850,49,126,"survey #111, 'Terrific Wind Storms 7 Cause Great Suffering'"
e.30pt_2,,465,30pt,4,lower,1534,2850,53,126,"survey #112, 'Terrific Wind Storms 7 Cause Great Suffering'"
