glyph,unicode,leaf,line,band,category,x,y,w,h,notes
o.42pt_2,,72,42pt,2,lower,1600,2671,46,164,"survey #24, 'Making Preparations 59 County Exhibitions ~'"
u.42pt,,72,42pt,2,lower,1649,2671,56,163,"survey #25, 'Making Preparations 59 County Exhibitions ~'"
n.42pt_3,,72,42pt,2,lower,1705,2671,56,161,"survey #26, 'Making Preparations 59 County Exhibitions ~'"
t.42pt_2,,72,42pt,2,lower,1761,2616,44,219,"survey #27, 'Making Preparations 59 County Exhibitions ~'"
y.42pt,,72,42pt,2,lower,1805,2671,64,206,"survey #28, 'Making Preparations 59 County Exhibitions ~'"
E.42pt,,72,42pt,2,cap,1929,2613,63,219,"survey #29, 'Making Preparations 59 County Exhibitions ~'"
x,0078,72,42pt,2,lower,1992,2671,56,161,"survey #30, 'Making Preparations 59 County Exhibitions ~'"
h,0068,72,42pt,2,lower,2050,2615,55,217,"survey #31, 'Making Preparations 59 County Exhibitions ~'"
i.42pt_3,,72,42pt,2,lower,2107,2611,32,221,"survey #32, 'Making Preparations 59 County Exhibitions ~'"
b,0062,72,42pt,2,lower,2143,2612,48,222,"survey #33, 'Making Preparations 59 County Exhibitions ~'"
i.42pt_4,,72,42pt,2,lower,2193,2611,32,244,"survey #34, 'Making Preparations 59 County Exhibitions ~'"
t.42pt_3,,72,42pt,2,lower,2225,2615,44,219,"survey #35, 'Making Preparations 59 County Exhibitions ~'"
i.42pt_5,,72,42pt,2,lower,2269,2611,31,221,"survey #36, 'Making Preparations 59 County Exhibitions ~'"
o.42pt_3,,72,42pt,2,lower,2302,2670,46,163,"survey #37, 'Making Preparations 59 County Exhibitions ~'"
n.42pt_4,,72,42pt,2,lower,2350,2670,54,161,"survey #38, 'Making Preparations 59 County Exhibitions ~'"
s.42pt,,72,42pt,2,lower,2408,2671,45,163,"survey #39, 'Making Preparations 59 County Exhibitions ~'"
