glyph,unicode,leaf,line,band,category,x,y,w,h,notes
s.54pt_4,,322,54pt,9,lower,2364,3331,51,232,"survey #381, 'Locomotive Firemens Grand 6 Pleasure Excursions'"
B.42pt,,322,42pt,6,cap,413,2373,51,229,"survey #222, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
E.42pt,,322,42pt,6,cap,462,2373,44,229,"survey #223, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
A.42pt,,322,42pt,6,cap,504,2372,50,230,"survey #224, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
U.42pt,,322,42pt,6,cap,551,2372,50,232,"survey #225, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
T.42pt,,322,42pt,6,cap,599,2373,44,229,"survey #226, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
I.42pt,,322,42pt,6,cap,640,2372,23,230,"survey #227, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
F.42pt,,322,42pt,6,cap,661,2373,39,229,"survey #228, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
U.42pt_2,,322,42pt,6,cap,698,2372,50,232,"survey #229, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
L.42pt,,322,42pt,6,cap,748,2372,39,230,"survey #230, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
H.42pt,,322,42pt,6,cap,817,2372,52,230,"survey #231, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
O.42pt,,322,42pt,6,cap,869,2371,50,234,"survey #232, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
U.42pt_3,,322,42pt,6,cap,919,2373,50,231,"survey #233, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
S.42pt,,322,42pt,6,cap,968,2371,50,233,"survey #234, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
E.42pt_2,,322,42pt,6,cap,1015,2373,43,230,"survey #235, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
H.42pt_2,,322,42pt,6,cap,1056,2372,52,230,"survey #236, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
O.42pt_2,,322,42pt,6,cap,1108,2371,50,234,"survey #237, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
L.42pt_2,,322,42pt,6,cap,1158,2372,40,230,"survey #238, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
D.42pt,,322,42pt,6,cap,1193,2373,50,230,"survey #239, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
F.42pt_2,,322,42pt,6,cap,1274,2372,40,230,"survey #240, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
I.42pt_2,,322,42pt,6,cap,1312,2372,22,230,"survey #241, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
X,0058,322,42pt,6,cap,1332,2370,53,232,"survey #242, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
T.42pt_2,,322,42pt,6,cap,1382,2371,44,230,"survey #243, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
U.42pt_4,,322,42pt,6,cap,1423,2371,50,233,"survey #244, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
R.42pt,,322,42pt,6,cap,1472,2372,52,230,"survey #245, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
E.42pt_3,,322,42pt,6,cap,1521,2372,44,230,"survey #246, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
S.42pt_2,,322,42pt,6,cap,1563,2370,50,233,"survey #247, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
A.42pt_2,,322,42pt,6,cap,1642,2371,53,230,"survey #248, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
R.42pt_2,,322,42pt,6,cap,1691,2371,51,230,"survey #249, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
E.42pt_4,,322,42pt,6,cap,1740,2372,43,229,"survey #250, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
E.42pt_5,,322,42pt,6,cap,1815,2372,43,229,"survey #251, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
X.42pt,,322,42pt,6,cap,1856,2370,53,231,"survey #252, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
P.42pt,,322,42pt,6,cap,1906,2371,50,230,"survey #253, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
E.42pt_6,,322,42pt,6,cap,1954,2372,44,229,"survey #254, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
N.42pt,,322,42pt,6,cap,1996,2370,51,231,"survey #255, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
S.42pt_3,,322,42pt,6,cap,2045,2369,50,233,"survey #256, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
I.42pt_3,,322,42pt,6,cap,2092,2370,23,230,"survey #257, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
V.42pt,,322,42pt,6,cap,2113,2370,52,230,"survey #258, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
E.42pt_7,,322,42pt,6,cap,2162,2371,44,230,"survey #259, 'BEAUTIFUL HOUSEHOLD FIXTURES ARE EXPENSIVE'"
T.42pt_3,,322,42pt,7,cap,205,2607,43,229,"survey #260, 'Twelve Excursion Tickets for the 65 Southwest and California'"
w,0077,322,42pt,7,lower,246,2637,68,199,"survey #261, 'Twelve Excursion Tickets for the 65 Southwest and California'"
e.42pt,,322,42pt,7,lower,312,2636,42,202,"survey #262, 'Twelve Excursion Tickets for the 65 Southwest and California'"
l.42pt,,322,42pt,7,lower,353,2609,21,227,"survey #263, 'Twelve Excursion Tickets for the 65 Southwest and California'"
v.42pt,,322,42pt,7,lower,371,2637,45,200,"survey #264, 'Twelve Excursion Tickets for the 65 Southwest and California'"
e.42pt_2,,322,42pt,7,lower,413,2636,42,202,"survey #265, 'Twelve Excursion Tickets for the 65 Southwest and California'"
E.42pt_8,,322,42pt,7,cap,486,2607,43,229,"survey #266, 'Twelve Excursion Tickets for the 65 Southwest and California'"
x.42pt,,322,42pt,7,lower,529,2637,41,200,"survey #267, 'Twelve Excursion Tickets for the 65 Southwest and California'"
c.42pt,,322,42pt,7,lower,567,2635,43,202,"survey #268, 'Twelve Excursion Tickets for the 65 Southwest and California'"
u.42pt,,322,42pt,7,lower,609,2637,43,200,"survey #269, 'Twelve Excursion Tickets for the 65 Southwest and California'"
r.42pt,,322,42pt,7,lower,652,2636,31,201,"survey #270, 'Twelve Excursion Tickets for the 65 Southwest and California'"
s.42pt,,322,42pt,7,lower,680,2635,43,203,"survey #271, 'Twelve Excursion Tickets for the 65 Southwest and California'"
i.42pt,,322,42pt,7,lower,720,2609,21,228,"survey #272, 'Twelve Excursion Tickets for the 65 Southwest and California'"
o.42pt,,322,42pt,7,lower,742,2635,43,203,"survey #273, 'Twelve Excursion Tickets for the 65 Southwest and California'"
n.42pt,,322,42pt,7,lower,785,2636,44,201,"survey #274, 'Twelve Excursion Tickets for the 65 Southwest and California'"
T.42pt_4,,322,42pt,7,cap,859,2606,45,230,"survey #275, 'Twelve Excursion Tickets for the 65 Southwest and California'"
i.42pt_2,,322,42pt,7,lower,901,2609,20,228,"survey #276, 'Twelve Excursion Tickets for the 65 Southwest and California'"
c.42pt_2,,322,42pt,7,lower,921,2635,43,203,"survey #277, 'Twelve Excursion Tickets for the 65 Southwest and California'"
k.42pt,,322,42pt,7,lower,961,2608,45,229,"survey #278, 'Twelve Excursion Tickets for the 65 Southwest and California'"
e.42pt_3,,322,42pt,7,lower,1003,2636,42,202,"survey #279, 'Twelve Excursion Tickets for the 65 Southwest and California'"
t.42pt,,322,42pt,7,lower,1043,2612,23,225,"survey #280, 'Twelve Excursion Tickets for the 65 Southwest and California'"
s.42pt_2,,322,42pt,7,lower,1063,2635,44,203,"survey #281, 'Twelve Excursion Tickets for the 65 Southwest and California'"
f.42pt,,322,42pt,7,lower,1137,2610,25,227,"survey #282, 'Twelve Excursion Tickets for the 65 Southwest and California'"
o.42pt_2,,322,42pt,7,lower,1160,2635,43,203,"survey #283, 'Twelve Excursion Tickets for the 65 Southwest and California'"
r.42pt_2,,322,42pt,7,lower,1203,2636,31,201,"survey #284, 'Twelve Excursion Tickets for the 65 Southwest and California'"
t.42pt_2,,322,42pt,7,lower,1264,2612,24,225,"survey #285, 'Twelve Excursion Tickets for the 65 Southwest and California'"
h.42pt,,322,42pt,7,lower,1287,2608,43,229,"survey #286, 'Twelve Excursion Tickets for the 65 Southwest and California'"
e.42pt_4,,322,42pt,7,lower,1329,2635,42,203,"survey #287, 'Twelve Excursion Tickets for the 65 Southwest and California'"
six.42pt,,322,42pt,7,figure,1402,2606,48,231,"survey #288, 'Twelve Excursion Tickets for the 65 Southwest and California'"
five,0035,322,42pt,7,figure,1449,2607,44,229,"survey #289, 'Twelve Excursion Tickets for the 65 Southwest and California'"
S.42pt_4,,322,42pt,7,cap,1525,2604,50,233,"survey #290, 'Twelve Excursion Tickets for the 65 Southwest and California'"
o.42pt_3,,322,42pt,7,lower,1574,2634,43,203,"survey #291, 'Twelve Excursion Tickets for the 65 Southwest and California'"
u.42pt_2,,322,42pt,7,lower,1617,2636,44,201,"survey #292, 'Twelve Excursion Tickets for the 65 Southwest and California'"
t.42pt_3,,322,42pt,7,lower,1659,2611,24,225,"survey #293, 'Twelve Excursion Tickets for the 65 Southwest and California'"
h.42pt_2,,322,42pt,7,lower,1681,2607,43,229,"survey #294, 'Twelve Excursion Tickets for the 65 Southwest and California'"
