glyph,unicode,leaf,line,band,category,x,y,w,h,notes
r.30pt,,150,30pt,4,lower,607,3499,64,112,"survey #52, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
o.30pt,,150,30pt,4,lower,670,3500,77,114,"survey #53, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
i.30pt,,150,30pt,4,lower,750,3460,49,154,"survey #54, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
r.30pt_2,,150,30pt,4,lower,952,3500,64,113,"survey #56, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
i.30pt_2,,150,30pt,4,lower,1016,3460,47,155,"survey #57, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
four,0034,150,30pt,4,figure,1310,3444,100,168,"survey #59, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
eight.30pt,,150,30pt,4,figure,1423,3443,103,172,"survey #60, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
e.30pt,,150,30pt,4,lower,1848,3499,74,115,"survey #62, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
w.30pt,,150,30pt,4,lower,2131,3493,105,121,"survey #64, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
o.30pt_2,,150,30pt,4,lower,2240,3499,78,114,"survey #65, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
r.30pt_3,,150,30pt,4,lower,2318,3498,63,113,"survey #66, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
k,006B,150,30pt,4,lower,2376,3445,82,166,"survey #67, 'Embroi[de]ri[es] 48 [Ne]e[dle]work'"
