glyph,unicode,leaf,line,band,category,x,y,w,h,notes
M,004D,289,72pt,6,cap,466,2760,114,348,"survey #131, 'MERCHANTS REUNION'"
E,0045,289,72pt,6,cap,593,2759,83,348,"survey #132, 'MERCHANTS REUNION'"
R,0052,289,72pt,6,cap,683,2760,83,347,"survey #133, 'MERCHANTS REUNION'"
C,0043,289,72pt,6,cap,777,2760,85,347,"survey #134, 'MERCHANTS REUNION'"
H,0048,289,72pt,6,cap,870,2759,82,347,"survey #135, 'MERCHANTS REUNION'"
A,0041,289,72pt,6,cap,958,2759,82,347,"survey #136, 'MERCHANTS REUNION'"
N,004E,289,72pt,6,cap,1044,2759,84,346,"survey #137, 'MERCHANTS REUNION'"
T,0054,289,72pt,6,cap,1132,2758,112,347,"survey #138, 'MERCHANTS REUNION'"
S,0053,289,72pt,6,cap,1246,2755,86,351,"survey #139, 'MERCHANTS REUNION'"
R.72pt,,289,72pt,6,cap,1415,2757,82,347,"survey #140, 'MERCHANTS REUNION'"
E.72pt,,289,72pt,6,cap,1510,2756,83,347,"survey #141, 'MERCHANTS REUNION'"
U,0055,289,72pt,6,cap,1600,2757,82,346,"survey #142, 'MERCHANTS REUNION'"
N.72pt,,289,72pt,6,cap,1697,2756,84,347,"survey #143, 'MERCHANTS REUNION'"
I,0049,289,72pt,6,cap,1794,2755,28,348,"survey #144, 'MERCHANTS REUNION'"
O,004F,289,72pt,6,cap,1836,2757,85,346,"survey #145, 'MERCHANTS REUNION'"
N.72pt_2,,289,72pt,6,cap,1935,2756,83,346,"survey #146, 'MERCHANTS REUNION'"
W,0057,289,72pt,7,cap,149,3190,136,346,"survey #147, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
e,0065,289,72pt,7,lower,289,3292,71,248,"survey #148, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
e.72pt,,289,72pt,7,lower,366,3292,71,248,"survey #149, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
k,006B,289,72pt,7,lower,445,3190,76,347,"survey #150, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
l,006C,289,72pt,7,lower,523,3191,27,346,"survey #151, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
y,0079,289,72pt,7,lower,552,3291,70,330,"survey #152, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
R.72pt_2,,289,72pt,7,cap,709,3191,82,345,"survey #153, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
e.72pt_2,,289,72pt,7,lower,801,3291,71,248,"survey #154, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
p,0070,289,72pt,7,lower,882,3291,68,328,"survey #155, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
o,006F,289,72pt,7,lower,958,3290,73,249,"survey #156, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
s,0073,289,72pt,7,lower,1130,3288,72,250,"survey #158, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
nine,0039,289,72pt,7,figure,1299,3187,84,349,"survey #159, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
five,0035,289,72pt,7,figure,1398,3187,83,348,"survey #160, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
S.72pt,,289,72pt,7,cap,1588,3184,86,351,"survey #161, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
a,0061,289,72pt,7,lower,1679,3208,121,326,"survey #162, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
t,0074,289,72pt,7,lower,1802,3187,25,345,"survey #163, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
c,0063,289,72pt,7,lower,2026,3288,73,248,"survey #166, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
t.72pt,,289,72pt,7,lower,2098,3208,48,325,"survey #167, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
o.72pt,,289,72pt,7,lower,2147,3287,72,249,"survey #168, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
r,0072,289,72pt,7,lower,2231,3286,46,246,"survey #169, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
y.72pt,,289,72pt,7,lower,2272,3288,69,329,"survey #170, 'Weekly Repo[rt]s 95 Sat[is][fa]ctory'"
F,0046,289,60pt,4,cap,356,1702,66,287,"survey #80, 'FINE COSTUMES DESIGNED'"
I.60pt,,289,60pt,4,cap,431,1701,26,287,"survey #81, 'FINE COSTUMES DESIGNED'"
N.60pt,,289,60pt,4,cap,468,1701,76,288,"survey #82, 'FINE COSTUMES DESIGNED'"
E.60pt,,289,60pt,4,cap,556,1701,75,288,"survey #83, 'FINE COSTUMES DESIGNED'"
C.60pt,,289,60pt,4,cap,716,1700,76,289,"survey #84, 'FINE COSTUMES DESIGNED'"
O.60pt,,289,60pt,4,cap,800,1700,75,289,"survey #85, 'FINE COSTUMES DESIGNED'"
S.60pt,,289,60pt,4,cap,883,1698,81,291,"survey #86, 'FINE COSTUMES DESIGNED'"
T.60pt,,289,60pt,4,cap,967,1700,91,288,"survey #87, 'FINE COSTUMES DESIGNED'"
U.60pt,,289,60pt,4,cap,1065,1698,76,292,"survey #88, 'FINE COSTUMES DESIGNED'"
M.60pt,,289,60pt,4,cap,1154,1700,102,288,"survey #89, 'FINE COSTUMES DESIGNED'"
E.60pt_2,,289,60pt,4,cap,1270,1699,75,288,"survey #90, 'FINE COSTUMES DESIGNED'"
S.60pt_2,,289,60pt,4,cap,1345,1698,81,290,"survey #91, 'FINE COSTUMES DESIGNED'"
D,0044,289,60pt,4,cap,1520,1699,74,287,"survey #92, 'FINE COSTUMES DESIGNED'"
E.60pt_3,,289,60pt,4,cap,1603,1699,74,287,"survey #93, 'FINE COSTUMES DESIGNED'"
S.60pt_3,,289,60pt,4,cap,1677,1698,81,289,"survey #94, 'FINE COSTUMES DESIGNED'"
I.60pt_2,,289,60pt,4,cap,1766,1698,25,287,"survey #95, 'FINE COSTUMES DESIGNED'"
G,0047,289,60pt,4,cap,1802,1700,75,288,"survey #96, 'FINE COSTUMES DESIGNED'"
N.60pt_2,,289,60pt,4,cap,1890,1699,74,286,"survey #97, 'FINE COSTUMES DESIGNED'"
E.60pt_4,,289,60pt,4,cap,1977,1699,73,287,"survey #98, 'FINE COSTUMES DESIGNED'"
D.60pt,,289,60pt,4,cap,2057,1698,74,287,"survey #99, 'FINE COSTUMES DESIGNED'"
L,004C,289,60pt,5,cap,154,2080,75,287,"survey #100, 'Large Importation 3 of Novelty Goods'"
a.60pt,,289,60pt,5,lower,230,2163,71,207,"survey #101, 'Large Importation 3 of Novelty Goods'"
r.60pt,,289,60pt,5,lower,303,2162,43,205,"survey #102, 'Large Importation 3 of Novelty Goods'"
g,0067,289,60pt,5,lower,347,2164,65,275,"survey #103, 'Large Importation 3 of Novelty Goods'"
e.60pt,,289,60pt,5,lower,412,2163,61,206,"survey #104, 'Large Importation 3 of Novelty Goods'"
I.60pt_3,,289,60pt,5,cap,533,2077,26,287,"survey #105, 'Large Importation 3 of Novelty Goods'"
m,006D,289,60pt,5,lower,570,2162,99,203,"survey #106, 'Large Importation 3 of Novelty Goods'"
p.60pt,,289,60pt,5,lower,678,2163,60,275,"survey #107, 'Large Importation 3 of Novelty Goods'"
o.60pt,,289,60pt,5,lower,746,2161,60,207,"survey #108, 'Large Importation 3 of Novelty Goods'"
r.60pt_2,,289,60pt,5,lower,813,2160,43,205,"survey #109, 'Large Importation 3 of Novelty Goods'"
t.60pt,,289,60pt,5,lower,855,2093,39,273,"survey #110, 'Large Importation 3 of Novelty Goods'"
a.60pt_2,,289,60pt,5,lower,895,2161,71,207,"survey #111, 'Large Importation 3 of Novelty Goods'"
t.60pt_2,,289,60pt,5,lower,966,2093,39,273,"survey #112, 'Large Importation 3 of Novelty Goods'"
i,0069,289,60pt,5,lower,1010,2077,22,287,"survey #113, 'Large Importation 3 of Novelty Goods'"
o.60pt_2,,289,60pt,5,lower,1040,2160,60,207,"survey #114, 'Large Importation 3 of Novelty Goods'"
n,006E,289,60pt,5,lower,1107,2160,61,204,"survey #115, 'Large Importation 3 of Novelty Goods'"
three,0033,289,60pt,5,figure,1230,2075,74,289,"survey #116, 'Large Importation 3 of Novelty Goods'"
o.60pt_3,,289,60pt,5,lower,1366,2160,60,206,"survey #117, 'Large Importation 3 of Novelty Goods'"
f,0066,289,60pt,5,lower,1429,2076,39,287,"survey #118, 'Large Importation 3 of Novelty Goods'"
N.60pt_3,,289,60pt,5,cap,1521,2075,75,287,"survey #119, 'Large Importation 3 of Novelty Goods'"
o.60pt_4,,289,60pt,5,lower,1605,2159,60,206,"survey #120, 'Large Importation 3 of Novelty Goods'"
v,0076,289,60pt,5,lower,1668,2159,63,203,"survey #121, 'Large Importation 3 of Novelty Goods'"
e.60pt_2,,289,60pt,5,lower,1733,2159,61,206,"survey #122, 'Large Importation 3 of Novelty Goods'"
l.60pt,,289,60pt,5,lower,1799,2074,23,287,"survey #123, 'Large Importation 3 of Novelty Goods'"
t.60pt_3,,289,60pt,5,lower,1829,2091,38,273,"survey #124, 'Large Importation 3 of Novelty Goods'"
y.60pt,,289,60pt,5,lower,1867,2158,64,277,"survey #125, 'Large Importation 3 of Novelty Goods'"
G.60pt,,289,60pt,5,cap,1987,2076,75,288,"survey #126, 'Large Importation 3 of Novelty Goods'"
o.60pt_5,,289,60pt,5,lower,2072,2158,59,206,"survey #127, 'Large Importation 3 of Novelty Goods'"
o.60pt_6,,289,60pt,5,lower,2138,2158,59,207,"survey #128, 'Large Importation 3 of Novelty Goods'"
d,0064,289,60pt,5,lower,2204,2076,61,288,"survey #129, 'Large Importation 3 of Novelty Goods'"
s.60pt,,289,60pt,5,lower,2272,2160,61,204,"survey #130, 'Large Importation 3 of Novelty Goods'"
O.54pt,,289,54pt,2,cap,301,703,76,278,"survey #29, 'OLD RELIABLE FAIRY STORIES'"
L.54pt,,289,54pt,2,cap,384,703,81,276,"survey #30, 'OLD RELIABLE FAIRY STORIES'"
D.54pt,,289,54pt,2,cap,468,703,74,277,"survey #31, 'OLD RELIABLE FAIRY STORIES'"
R.54pt,,289,54pt,2,cap,618,701,78,278,"survey #32, 'OLD RELIABLE FAIRY STORIES'"
E.54pt,,289,54pt,2,cap,704,702,63,276,"survey #33, 'OLD RELIABLE FAIRY STORIES'"
L.54pt_2,,289,54pt,2,cap,772,701,81,276,"survey #34, 'OLD RELIABLE FAIRY STORIES'"
I.54pt,,289,54pt,2,cap,856,702,25,276,"survey #35, 'OLD RELIABLE FAIRY STORIES'"
A.54pt,,289,54pt,2,cap,887,701,76,277,"survey #36, 'OLD RELIABLE FAIRY STORIES'"
B,0042,289,54pt,2,cap,967,700,73,277,"survey #37, 'OLD RELIABLE FAIRY STORIES'"
L.54pt_3,,289,54pt,2,cap,1046,700,80,276,"survey #38, 'OLD RELIABLE FAIRY STORIES'"
E.54pt_2,,289,54pt,2,cap,1130,701,63,276,"survey #39, 'OLD RELIABLE FAIRY STORIES'"
F.54pt,,289,54pt,2,cap,1266,701,64,277,"survey #40, 'OLD RELIABLE FAIRY STORIES'"
A.54pt_2,,289,54pt,2,cap,1328,702,76,275,"survey #41, 'OLD RELIABLE FAIRY STORIES'"
I.54pt_2,,289,54pt,2,cap,1407,702,25,275,"survey #42, 'OLD RELIABLE FAIRY STORIES'"
R.54pt_2,,289,54pt,2,cap,1446,700,78,277,"survey #43, 'OLD RELIABLE FAIRY STORIES'"
Y,0059,289,54pt,2,cap,1525,702,75,276,"survey #44, 'OLD RELIABLE FAIRY STORIES'"
S.54pt,,289,54pt,2,cap,1669,702,76,277,"survey #45, 'OLD RELIABLE FAIRY STORIES'"
T.54pt,,289,54pt,2,cap,1742,701,84,277,"survey #46, 'OLD RELIABLE FAIRY STORIES'"
