glyph,unicode,leaf,line,band,category,x,y,w,h,notes
I,0049,285,60pt,4,cap,340,1346,33,279,"survey #59, 'INCOMPREHENSIBLE'"
N,004E,285,60pt,4,cap,395,1346,102,280,"survey #60, 'INCOMPREHENSIBLE'"
C,0043,285,60pt,4,cap,514,1347,106,280,"survey #61, 'INCOMPREHENSIBLE'"
O,004F,285,60pt,4,cap,634,1345,110,283,"survey #62, 'INCOMPREHENSIBLE'"
M,004D,285,60pt,4,cap,759,1346,140,280,"survey #63, 'INCOMPREHENSIBLE'"
P,0050,285,60pt,4,cap,923,1346,105,280,"survey #64, 'INCOMPREHENSIBLE'"
R,0052,285,60pt,4,cap,1042,1346,104,280,"survey #65, 'INCOMPREHENSIBLE'"
E,0045,285,60pt,4,cap,1168,1347,99,280,"survey #66, 'INCOMPREHENSIBLE'"
H,0048,285,60pt,4,cap,1289,1347,106,279,"survey #67, 'INCOMPREHENSIBLE'"
E.60pt,,285,60pt,4,cap,1421,1347,99,280,"survey #68, 'INCOMPREHENSIBLE'"
N.60pt,,285,60pt,4,cap,1538,1348,101,279,"survey #69, 'INCOMPREHENSIBLE'"
S,0053,285,60pt,4,cap,1654,1344,104,288,"survey #70, 'INCOMPREHENSIBLE'"
I.60pt,,285,60pt,4,cap,1777,1348,33,278,"survey #71, 'INCOMPREHENSIBLE'"
B,0042,285,60pt,4,cap,1834,1348,104,279,"survey #72, 'INCOMPREHENSIBLE'"
L,004C,285,60pt,4,cap,1955,1347,104,280,"survey #73, 'INCOMPREHENSIBLE'"
E.60pt_2,,285,60pt,4,cap,2075,1347,99,279,"survey #74, 'INCOMPREHENSIBLE'"
W,0057,285,60pt,5,cap,160,1678,160,281,"survey #75, 'Washingtons 45 Birthday'"
a,0061,285,60pt,5,lower,331,1761,98,199,"survey #76, 'Washingtons 45 Birthday'"
s,0073,285,60pt,5,lower,437,1763,87,200,"survey #77, 'Washingtons 45 Birthday'"
h,0068,285,60pt,5,lower,536,1679,88,279,"survey #78, 'Washingtons 45 Birthday'"
i,0069,285,60pt,5,lower,646,1678,29,280,"survey #79, 'Washingtons 45 Birthday'"
n,006E,285,60pt,5,lower,695,1763,87,195,"survey #80, 'Washingtons 45 Birthday'"
g,0067,285,60pt,5,lower,793,1764,132,240,"survey #81, 'Washingtons 45 Birthday'"
t,0074,285,60pt,5,lower,928,1708,62,252,"survey #82, 'Washingtons 45 Birthday'"
o,006F,285,60pt,5,lower,996,1763,94,197,"survey #83, 'Washingtons 45 Birthday'"
n.60pt,,285,60pt,5,lower,1101,1764,88,195,"survey #84, 'Washingtons 45 Birthday'"
s.60pt,,285,60pt,5,lower,1206,1764,87,199,"survey #85, 'Washingtons 45 Birthday'"
four,0034,285,60pt,5,figure,1331,1681,125,279,"survey #86, 'Washingtons 45 Birthday'"
five,0035,285,60pt,5,figure,1458,1680,100,281,"survey #87, 'Washingtons 45 Birthday'"
B.60pt,,285,60pt,5,cap,1615,1680,104,279,"survey #88, 'Washingtons 45 Birthday'"
i.60pt,,285,60pt,5,lower,1735,1680,29,279,"survey #89, 'Washingtons 45 Birthday'"
r,0072,285,60pt,5,lower,1786,1764,76,195,"survey #90, 'Washingtons 45 Birthday'"
t.60pt,,285,60pt,5,lower,1864,1709,62,251,"survey #91, 'Washingtons 45 Birthday'"
h.60pt,,285,60pt,5,lower,1938,1680,87,278,"survey #92, 'Washingtons 45 Birthday'"
d,0064,285,60pt,5,lower,2039,1680,98,278,"survey #93, 'Washingtons 45 Birthday'"
a.60pt,,285,60pt,5,lower,2153,1763,98,197,"survey #94, 'Washingtons 45 Birthday'"
y,0079,285,60pt,5,lower,2257,1763,88,239,"survey #95, 'Washingtons 45 Birthday'"
C.48pt,,285,48pt,2,cap,353,688,91,240,"survey #17, 'CONNIVERS AGREEMENT'"
O.48pt,,285,48pt,2,cap,450,687,92,239,"survey #18, 'CONNIVERS AGREEMENT'"
N.48pt,,285,48pt,2,cap,552,688,89,236,"survey #19, 'CONNIVERS AGREEMENT'"
N.48pt_2,,285,48pt,2,cap,657,688,89,235,"survey #20, 'CONNIVERS AGREEMENT'"
I.48pt,,285,48pt,2,cap,764,689,29,235,"survey #21, 'CONNIVERS AGREEMENT'"
V,0056,285,48pt,2,cap,802,688,92,237,"survey #22, 'CONNIVERS AGREEMENT'"
E.48pt,,285,48pt,2,cap,905,688,87,235,"survey #23, 'CONNIVERS AGREEMENT'"
R.48pt,,285,48pt,2,cap,1002,688,90,235,"survey #24, 'CONNIVERS AGREEMENT'"
S.48pt,,285,48pt,2,cap,1100,687,88,241,"survey #25, 'CONNIVERS AGREEMENT'"
A,0041,285,48pt,2,cap,1235,689,92,235,"survey #26, 'CONNIVERS AGREEMENT'"
G,0047,285,48pt,2,cap,1334,688,91,238,"survey #27, 'CONNIVERS AGREEMENT'"
R.48pt_2,,285,48pt,2,cap,1442,690,91,234,"survey #28, 'CONNIVERS AGREEMENT'"
E.48pt_2,,285,48pt,2,cap,1548,690,87,235,"survey #29, 'CONNIVERS AGREEMENT'"
E.48pt_3,,285,48pt,2,cap,1645,690,88,235,"survey #30, 'CONNIVERS AGREEMENT'"
M.48pt,,285,48pt,2,cap,1743,690,104,235,"survey #31, 'CONNIVERS AGREEMENT'"
E.48pt_4,,285,48pt,2,cap,1868,690,87,235,"survey #32, 'CONNIVERS AGREEMENT'"
N.48pt_3,,285,48pt,2,cap,1963,690,89,235,"survey #33, 'CONNIVERS AGREEMENT'"
T,0054,285,48pt,2,cap,2062,690,102,235,"survey #34, 'CONNIVERS AGREEMENT'"
M.48pt_2,,285,48pt,3,cap,167,954,102,236,"survey #35, 'Motherly Love 27 Decreasing'"
o.48pt,,285,48pt,3,lower,279,1017,83,173,"survey #36, 'Motherly Love 27 Decreasing'"
t.48pt,,285,48pt,3,lower,362,973,55,216,"survey #37, 'Motherly Love 27 Decreasing'"
h.48pt,,285,48pt,3,lower,426,954,81,234,"survey #38, 'Motherly Love 27 Decreasing'"
e,0065,285,48pt,3,lower,520,1016,83,173,"survey #39, 'Motherly Love 27 Decreasing'"
r.48pt,,285,48pt,3,lower,614,1017,65,171,"survey #40, 'Motherly Love 27 Decreasing'"
l,006C,285,48pt,3,lower,688,954,27,235,"survey #41, 'Motherly Love 27 Decreasing'"
y.48pt,,285,48pt,3,lower,723,1018,92,230,"survey #42, 'Motherly Love 27 Decreasing'"
L.48pt,,285,48pt,3,cap,872,952,84,236,"survey #43, 'Motherly Love 27 Decreasing'"
