glyph,unicode,leaf,line,band,category,x,y,w,h,notes
M,004D,241,54pt,6,cap,139,3266,151,294,"survey #127, 'MOTHERS 6 PRAYER'"
O,004F,241,54pt,6,cap,307,3271,129,294,"survey #128, 'MOTHERS 6 PRAYER'"
T,0054,241,54pt,6,cap,440,3274,148,293,"survey #129, 'MOTHERS 6 PRAYER'"
H,0048,241,54pt,6,cap,597,3276,131,292,"survey #130, 'MOTHERS 6 PRAYER'"
E,0045,241,54pt,6,cap,749,3276,134,293,"survey #131, 'MOTHERS 6 PRAYER'"
R,0052,241,54pt,6,cap,900,3276,133,293,"survey #132, 'MOTHERS 6 PRAYER'"
S,0053,241,54pt,6,cap,1051,3273,135,296,"survey #133, 'MOTHERS 6 PRAYER'"
six,0036,241,54pt,6,figure,1264,3274,113,294,"survey #134, 'MOTHERS 6 PRAYER'"
P,0050,241,54pt,6,cap,1459,3275,132,292,"survey #135, 'MOTHERS 6 PRAYER'"
R.54pt,,241,54pt,6,cap,1603,3274,132,293,"survey #136, 'MOTHERS 6 PRAYER'"
A,0041,241,54pt,6,cap,1747,3274,132,293,"survey #137, 'MOTHERS 6 PRAYER'"
Y,0059,241,54pt,6,cap,1876,3274,130,293,"survey #138, 'MOTHERS 6 PRAYER'"
E.54pt,,241,54pt,6,cap,2017,3274,131,293,"survey #139, 'MOTHERS 6 PRAYER'"
R.54pt_2,,241,54pt,6,cap,2167,3274,131,292,"survey #140, 'MOTHERS 6 PRAYER'"
F,0046,241,42pt,5,cap,130,2895,109,243,"survey #110, 'FINE DRESS 2 PARADES'"
I,0049,241,42pt,5,cap,246,2896,28,244,"survey #111, 'FINE DRESS 2 PARADES'"
N,004E,241,42pt,5,cap,290,2897,109,243,"survey #112, 'FINE DRESS 2 PARADES'"
E.42pt,,241,42pt,5,cap,416,2899,109,243,"survey #113, 'FINE DRESS 2 PARADES'"
D,0044,241,42pt,5,cap,606,2900,114,244,"survey #114, 'FINE DRESS 2 PARADES'"
R.42pt,,241,42pt,5,cap,736,2901,115,244,"survey #115, 'FINE DRESS 2 PARADES'"
E.42pt_2,,241,42pt,5,cap,870,2900,109,245,"survey #116, 'FINE DRESS 2 PARADES'"
S.42pt,,241,42pt,5,cap,988,2899,113,246,"survey #117, 'FINE DRESS 2 PARADES'"
S.42pt_2,,241,42pt,5,cap,1111,2899,112,245,"survey #118, 'FINE DRESS 2 PARADES'"
two,0032,241,42pt,5,figure,1298,2901,99,243,"survey #119, 'FINE DRESS 2 PARADES'"
P.42pt,,241,42pt,5,cap,1471,2899,113,245,"survey #120, 'FINE DRESS 2 PARADES'"
A.42pt,,241,42pt,5,cap,1583,2899,111,245,"survey #121, 'FINE DRESS 2 PARADES'"
R.42pt_2,,241,42pt,5,cap,1702,2900,113,244,"survey #122, 'FINE DRESS 2 PARADES'"
A.42pt_2,,241,42pt,5,cap,1825,2900,111,244,"survey #123, 'FINE DRESS 2 PARADES'"
D.42pt,,241,42pt,5,cap,1943,2900,113,243,"survey #124, 'FINE DRESS 2 PARADES'"
E.42pt_3,,241,42pt,5,cap,2073,2899,108,244,"survey #125, 'FINE DRESS 2 PARADES'"
S.42pt_3,,241,42pt,5,cap,2191,2899,112,245,"survey #126, 'FINE DRESS 2 PARADES'"
R.30pt,,241,30pt,4,cap,132,2538,84,183,"survey #89, 'REPAIR BOOTS 57 AND SHOES'"
E.30pt,,241,30pt,4,cap,230,2538,78,184,"survey #90, 'REPAIR BOOTS 57 AND SHOES'"
P.30pt,,241,30pt,4,cap,318,2540,85,183,"survey #91, 'REPAIR BOOTS 57 AND SHOES'"
A.30pt,,241,30pt,4,cap,403,2541,87,183,"survey #92, 'REPAIR BOOTS 57 AND SHOES'"
I.30pt,,241,30pt,4,cap,498,2542,25,182,"survey #93, 'REPAIR BOOTS 57 AND SHOES'"
R.30pt_2,,241,30pt,4,cap,539,2542,87,183,"survey #94, 'REPAIR BOOTS 57 AND SHOES'"
B,0042,241,30pt,4,cap,697,2543,87,182,"survey #95, 'REPAIR BOOTS 57 AND SHOES'"
O.30pt,,241,30pt,4,cap,795,2543,88,184,"survey #96, 'REPAIR BOOTS 57 AND SHOES'"
O.30pt_2,,241,30pt,4,cap,895,2542,88,185,"survey #97, 'REPAIR BOOTS 57 AND SHOES'"
T.30pt,,241,30pt,4,cap,987,2542,97,182,"survey #98, 'REPAIR BOOTS 57 AND SHOES'"
S.30pt,,241,30pt,4,cap,1087,2542,87,184,"survey #99, 'REPAIR BOOTS 57 AND SHOES'"
five,0035,241,30pt,4,figure,1239,2544,76,183,"survey #100, 'REPAIR BOOTS 57 AND SHOES'"
seven,0037,241,30pt,4,figure,1329,2544,74,181,"survey #101, 'REPAIR BOOTS 57 AND SHOES'"
A.30pt_2,,241,30pt,4,cap,1471,2541,87,183,"survey #102, 'REPAIR BOOTS 57 AND SHOES'"
N.30pt,,241,30pt,4,cap,1568,2542,88,182,"survey #103, 'REPAIR BOOTS 57 AND SHOES'"
D.30pt,,241,30pt,4,cap,1672,2542,86,182,"survey #104, 'REPAIR BOOTS 57 AND SHOES'"
S.30pt_2,,241,30pt,4,cap,1827,2542,87,185,"survey #105, 'REPAIR BOOTS 57 AND SHOES'"
H.30pt,,241,30pt,4,cap,1925,2542,88,182,"survey #106, 'REPAIR BOOTS 57 AND SHOES'"
O.30pt_3,,241,30pt,4,cap,2028,2542,87,184,"survey #107, 'REPAIR BOOTS 57 AND SHOES'"
E.30pt_2,,241,30pt,4,cap,2129,2541,79,183,"survey #108, 'REPAIR BOOTS 57 AND SHOES'"
S.30pt_3,,241,30pt,4,cap,2216,2542,87,184,"survey #109, 'REPAIR BOOTS 57 AND SHOES'"
F.24pt,,241,24pt,3,cap,130,2212,66,162,"survey #64, 'FINE HARNESS 34 ROBES AND WHIP'"
I.24pt,,241,24pt,3,cap,203,2212,22,162,"survey #65, 'FINE HARNESS 34 ROBES AND WHIP'"
N.24pt,,241,24pt,3,cap,237,2213,72,162,"survey #66, 'FINE HARNESS 34 ROBES AND WHIP'"
E.24pt,,241,24pt,3,cap,324,2213,69,162,"survey #67, 'FINE HARNESS 34 ROBES AND WHIP'"
H.24pt,,241,24pt,3,cap,443,2213,74,163,"survey #68, 'FINE HARNESS 34 ROBES AND WHIP'"
A.24pt,,241,24pt,3,cap,525,2214,72,162,"survey #69, 'FINE HARNESS 34 ROBES AND WHIP'"
R.24pt,,241,24pt,3,cap,603,2214,75,163,"survey #70, 'FINE HARNESS 34 ROBES AND WHIP'"
N.24pt_2,,241,24pt,3,cap,689,2214,74,163,"survey #71, 'FINE HARNESS 34 ROBES AND WHIP'"
E.24pt_2,,241,24pt,3,cap,779,2214,70,162,"survey #72, 'FINE HARNESS 34 ROBES AND WHIP'"
S.24pt,,241,24pt,3,cap,852,2213,77,165,"survey #73, 'FINE HARNESS 34 ROBES AND WHIP'"
S.24pt_2,,241,24pt,3,cap,932,2213,77,165,"survey #74, 'FINE HARNESS 34 ROBES AND WHIP'"
three,0033,241,24pt,3,figure,1055,2213,68,165,"survey #75, 'FINE HARNESS 34 ROBES AND WHIP'"
four,0034,241,24pt,3,figure,1124,2213,75,163,"survey #76, 'FINE HARNESS 34 ROBES AND WHIP'"
