glyph,unicode,leaf,line,band,category,x,y,w,h,notes
M,004D,283,60pt,4,cap,369,1484,159,299,"survey #55, 'MARINE CADETS'"
A,0041,283,60pt,4,cap,539,1482,142,300,"survey #56, 'MARINE CADETS'"
R,0052,283,60pt,4,cap,691,1483,127,299,"survey #57, 'MARINE CADETS'"
I,0049,283,60pt,4,cap,833,1482,40,300,"survey #58, 'MARINE CADETS'"
N,004E,283,60pt,4,cap,895,1482,128,299,"survey #59, 'MARINE CADETS'"
E,0045,283,60pt,4,cap,1047,1483,125,299,"survey #60, 'MARINE CADETS'"
C,0043,283,60pt,4,cap,1249,1482,131,303,"survey #61, 'MARINE CADETS'"
A.60pt,,283,60pt,4,cap,1385,1483,143,299,"survey #62, 'MARINE CADETS'"
D,0044,283,60pt,4,cap,1539,1483,129,299,"survey #63, 'MARINE CADETS'"
E.60pt,,283,60pt,4,cap,1688,1485,123,298,"survey #64, 'MARINE CADETS'"
T,0054,283,60pt,4,cap,1821,1484,129,299,"survey #65, 'MARINE CADETS'"
S,0053,283,60pt,4,cap,1960,1485,140,303,"survey #66, 'MARINE CADETS'"
S.60pt,,283,60pt,5,cap,142,1816,138,303,"survey #67, 'Steamboat 3 Artillery'"
t,0074,283,60pt,5,lower,283,1852,78,263,"survey #68, 'Steamboat 3 Artillery'"
e,0065,283,60pt,5,lower,366,1910,96,210,"survey #69, 'Steamboat 3 Artillery'"
a,0061,283,60pt,5,lower,471,1910,110,208,"survey #70, 'Steamboat 3 Artillery'"
m,006D,283,60pt,5,lower,591,1908,153,206,"survey #71, 'Steamboat 3 Artillery'"
b,0062,283,60pt,5,lower,766,1815,99,301,"survey #72, 'Steamboat 3 Artillery'"
o,006F,283,60pt,5,lower,872,1909,99,209,"survey #73, 'Steamboat 3 Artillery'"
a.60pt,,283,60pt,5,lower,980,1910,110,207,"survey #74, 'Steamboat 3 Artillery'"
t.60pt,,283,60pt,5,lower,1088,1851,78,263,"survey #75, 'Steamboat 3 Artillery'"
three,0033,283,60pt,5,figure,1289,1814,133,303,"survey #76, 'Steamboat 3 Artillery'"
A.60pt_2,,283,60pt,5,cap,1538,1815,142,299,"survey #77, 'Steamboat 3 Artillery'"
r,0072,283,60pt,5,lower,1687,1909,87,206,"survey #78, 'Steamboat 3 Artillery'"
t.60pt_2,,283,60pt,5,lower,1772,1852,78,263,"survey #79, 'Steamboat 3 Artillery'"
i,0069,283,60pt,5,lower,1864,1818,34,297,"survey #80, 'Steamboat 3 Artillery'"
l,006C,283,60pt,5,lower,1919,1816,35,299,"survey #81, 'Steamboat 3 Artillery'"
l.60pt,,283,60pt,5,lower,1975,1816,35,299,"survey #82, 'Steamboat 3 Artillery'"
e.60pt,,283,60pt,5,lower,2023,1911,97,210,"survey #83, 'Steamboat 3 Artillery'"
r.60pt,,283,60pt,5,lower,2134,1911,87,206,"survey #84, 'Steamboat 3 Artillery'"
y,0079,283,60pt,5,lower,2223,1912,103,268,"survey #85, 'Steamboat 3 Artillery'"
A.48pt,,283,48pt,2,cap,355,719,122,244,"survey #19, 'ANCIENT METHODS'"
N.48pt,,283,48pt,2,cap,488,718,106,244,"survey #20, 'ANCIENT METHODS'"
C.48pt,,283,48pt,2,cap,613,717,111,246,"survey #21, 'ANCIENT METHODS'"
I.48pt,,283,48pt,2,cap,738,717,35,245,"survey #22, 'ANCIENT METHODS'"
E.48pt,,283,48pt,2,cap,793,717,103,244,"survey #23, 'ANCIENT METHODS'"
N.48pt_2,,283,48pt,2,cap,912,718,107,244,"survey #24, 'ANCIENT METHODS'"
T.48pt,,283,48pt,2,cap,1032,718,112,242,"survey #25, 'ANCIENT METHODS'"
M.48pt,,283,48pt,2,cap,1223,717,138,245,"survey #26, 'ANCIENT METHODS'"
E.48pt_2,,283,48pt,2,cap,1382,718,103,245,"survey #27, 'ANCIENT METHODS'"
T.48pt_2,,283,48pt,2,cap,1491,720,112,242,"survey #28, 'ANCIENT METHODS'"
H,0048,283,48pt,2,cap,1617,720,105,244,"survey #29, 'ANCIENT METHODS'"
O,004F,283,48pt,2,cap,1739,718,114,248,"survey #30, 'ANCIENT METHODS'"
