glyph,unicode,leaf,line,band,category,x,y,w,h,notes
E,0045,239,60pt,8,cap,447,2848,198,334,"survey #81, 'EASTERN'"
A,0041,239,60pt,8,cap,671,2851,218,333,"survey #82, 'EASTERN'"
S,0053,239,60pt,8,cap,908,2841,213,345,"survey #83, 'EASTERN'"
T,0054,239,60pt,8,cap,1141,2847,219,336,"survey #84, 'EASTERN'"
E.60pt,,239,60pt,8,cap,1395,2847,199,334,"survey #85, 'EASTERN'"
R,0052,239,60pt,8,cap,1634,2848,203,333,"survey #86, 'EASTERN'"
N,004E,239,60pt,8,cap,1873,2846,194,334,"survey #87, 'EASTERN'"
M,004D,239,60pt,9,cap,190,3239,236,336,"survey #88, 'MAIL 46 CAR'"
A.60pt,,239,60pt,9,cap,456,3246,216,334,"survey #89, 'MAIL 46 CAR'"
I,0049,239,60pt,9,cap,700,3246,27,334,"survey #90, 'MAIL 46 CAR'"
L,004C,239,60pt,9,cap,772,3246,181,334,"survey #91, 'MAIL 46 CAR'"
four,0034,239,60pt,9,figure,1077,3246,206,334,"survey #92, 'MAIL 46 CAR'"
six,0036,239,60pt,9,figure,1303,3243,177,338,"survey #93, 'MAIL 46 CAR'"
C,0043,239,60pt,9,cap,1621,3237,246,340,"survey #94, 'MAIL 46 CAR'"
A.60pt_2,,239,60pt,9,cap,1890,3244,217,333,"survey #95, 'MAIL 46 CAR'"
R.60pt,,239,60pt,9,cap,2136,3243,203,333,"survey #96, 'MAIL 46 CAR'"
T.54pt,,239,54pt,6,cap,502,2018,214,285,"survey #64, 'TROLLEY'"
R.54pt,,239,54pt,6,cap,750,2018,182,285,"survey #65, 'TROLLEY'"
O,004F,239,54pt,6,cap,962,2016,241,289,"survey #66, 'TROLLEY'"
L.54pt,,239,54pt,6,cap,1239,2017,165,286,"survey #67, 'TROLLEY'"
L.54pt_2,,239,54pt,6,cap,1435,2017,165,286,"survey #68, 'TROLLEY'"
E.54pt,,239,54pt,6,cap,1631,2016,165,286,"survey #69, 'TROLLEY'"
Y,0059,239,54pt,6,cap,1817,2017,188,284,"survey #70, 'TROLLEY'"
C.54pt,,239,54pt,7,cap,176,2346,222,290,"survey #71, 'CAR 72 LINES'"
A.54pt,,239,54pt,7,cap,418,2350,193,285,"survey #72, 'CAR 72 LINES'"
R.54pt_2,,239,54pt,7,cap,644,2350,183,285,"survey #73, 'CAR 72 LINES'"
seven,0037,239,54pt,7,figure,951,2349,171,289,"survey #74, 'CAR 72 LINES'"
two,0032,239,54pt,7,figure,1157,2347,167,288,"survey #75, 'CAR 72 LINES'"
L.54pt_3,,239,54pt,7,cap,1459,2349,165,285,"survey #76, 'CAR 72 LINES'"
I.54pt,,239,54pt,7,cap,1655,2350,25,285,"survey #77, 'CAR 72 LINES'"
N.54pt,,239,54pt,7,cap,1726,2349,186,284,"survey #78, 'CAR 72 LINES'"
E.54pt_2,,239,54pt,7,cap,1959,2348,164,285,"survey #79, 'CAR 72 LINES'"
S.54pt,,239,54pt,7,cap,2148,2342,192,297,"survey #80, 'CAR 72 LINES'"
P,0050,239,42pt,4,cap,467,1305,156,240,"survey #44, 'PNEUMATIC'"
N.42pt,,239,42pt,4,cap,650,1304,156,241,"survey #45, 'PNEUMATIC'"
E.42pt,,239,42pt,4,cap,846,1306,141,238,"survey #46, 'PNEUMATIC'"
U,0055,239,42pt,4,cap,1019,1305,153,240,"survey #47, 'PNEUMATIC'"
M.42pt,,239,42pt,4,cap,1212,1305,195,240,"survey #48, 'PNEUMATIC'"
A.42pt,,239,42pt,4,cap,1434,1306,169,237,"survey #49, 'PNEUMATIC'"
T.42pt,,239,42pt,4,cap,1614,1304,171,241,"survey #50, 'PNEUMATIC'"
I.42pt,,239,42pt,4,cap,1812,1305,22,238,"survey #51, 'PNEUMATIC'"
C.42pt,,239,42pt,4,cap,1863,1303,188,242,"survey #52, 'PNEUMATIC'"
R.42pt,,239,42pt,5,cap,180,1572,149,240,"survey #53, 'ROAD 36 HOUSE'"
O.42pt,,239,42pt,5,cap,347,1570,193,242,"survey #54, 'ROAD 36 HOUSE'"
A.42pt_2,,239,42pt,5,cap,556,1572,169,238,"survey #55, 'ROAD 36 HOUSE'"
