glyph,unicode,leaf,line,band,category,x,y,w,h,notes
e.36pt,,286,36pt,8,lower,1937,3446,67,145,"survey #168, 'Shooting Ducks 4 Along the River'"
R.36pt_3,,286,36pt,8,cap,2068,3405,87,183,"survey #169, 'Shooting Ducks 4 Along the River'"
i.36pt_2,,286,36pt,8,lower,2170,3406,21,181,"survey #170, 'Shooting Ducks 4 Along the River'"
v,0076,286,36pt,8,lower,2194,3447,67,141,"survey #171, 'Shooting Ducks 4 Along the River'"
e.36pt_2,,286,36pt,8,lower,2260,3445,68,144,"survey #172, 'Shooting Ducks 4 Along the River'"
r.36pt,,286,36pt,8,lower,2336,3444,50,142,"survey #173, 'Shooting Ducks 4 Along the River'"
E.30pt,,286,30pt,5,cap,454,2644,70,162,"survey #79, 'EXAMINATION IN SPELLING'"
X,0058,286,30pt,5,cap,525,2644,74,163,"survey #80, 'EXAMINATION IN SPELLING'"
A.30pt,,286,30pt,5,cap,598,2644,73,162,"survey #81, 'EXAMINATION IN SPELLING'"
M.30pt,,286,30pt,5,cap,679,2643,96,163,"survey #82, 'EXAMINATION IN SPELLING'"
I.30pt,,286,30pt,5,cap,791,2643,21,163,"survey #83, 'EXAMINATION IN SPELLING'"
N.30pt,,286,30pt,5,cap,827,2643,74,163,"survey #84, 'EXAMINATION IN SPELLING'"
A.30pt_2,,286,30pt,5,cap,909,2643,73,163,"survey #85, 'EXAMINATION IN SPELLING'"
T.30pt,,286,30pt,5,cap,980,2643,81,163,"survey #86, 'EXAMINATION IN SPELLING'"
I.30pt_2,,286,30pt,5,cap,1068,2643,21,163,"survey #87, 'EXAMINATION IN SPELLING'"
O.30pt,,286,30pt,5,cap,1100,2642,76,165,"survey #88, 'EXAMINATION IN SPELLING'"
N.30pt_2,,286,30pt,5,cap,1187,2643,75,163,"survey #89, 'EXAMINATION IN SPELLING'"
I.30pt_3,,286,30pt,5,cap,1334,2643,21,162,"survey #90, 'EXAMINATION IN SPELLING'"
N.30pt_3,,286,30pt,5,cap,1369,2643,74,162,"survey #91, 'EXAMINATION IN SPELLING'"
S.30pt,,286,30pt,5,cap,1509,2642,77,164,"survey #92, 'EXAMINATION IN SPELLING'"
P.30pt,,286,30pt,5,cap,1594,2642,75,163,"survey #93, 'EXAMINATION IN SPELLING'"
E.30pt_2,,286,30pt,5,cap,1676,2642,71,162,"survey #94, 'EXAMINATION IN SPELLING'"
L.30pt,,286,30pt,5,cap,1757,2642,68,162,"survey #95, 'EXAMINATION IN SPELLING'"
L.30pt_2,,286,30pt,5,cap,1835,2641,67,163,"survey #96, 'EXAMINATION IN SPELLING'"
I.30pt_4,,286,30pt,5,cap,1913,2641,21,162,"survey #97, 'EXAMINATION IN SPELLING'"
N.30pt_4,,286,30pt,5,cap,1948,2641,75,163,"survey #98, 'EXAMINATION IN SPELLING'"
G.30pt,,286,30pt,5,cap,2034,2640,77,165,"survey #99, 'EXAMINATION IN SPELLING'"
S.30pt_2,,286,30pt,6,cap,174,2833,77,165,"survey #100, 'School Reopens 8 October Eighteenth'"
c.30pt,,286,30pt,6,lower,256,2867,60,130,"survey #101, 'School Reopens 8 October Eighteenth'"
h.30pt,,286,30pt,6,lower,327,2833,58,163,"survey #102, 'School Reopens 8 October Eighteenth'"
o.30pt,,286,30pt,6,lower,396,2867,60,130,"survey #103, 'School Reopens 8 October Eighteenth'"
o.30pt_2,,286,30pt,6,lower,463,2866,61,131,"survey #104, 'School Reopens 8 October Eighteenth'"
l.30pt,,286,30pt,6,lower,532,2834,20,162,"survey #105, 'School Reopens 8 October Eighteenth'"
R.30pt,,286,30pt,6,cap,610,2834,75,163,"survey #106, 'School Reopens 8 October Eighteenth'"
e.30pt,,286,30pt,6,lower,694,2866,60,130,"survey #107, 'School Reopens 8 October Eighteenth'"
o.30pt_3,,286,30pt,6,lower,761,2866,60,130,"survey #108, 'School Reopens 8 October Eighteenth'"
p,0070,286,30pt,6,lower,830,2865,62,165,"survey #109, 'School Reopens 8 October Eighteenth'"
e.30pt_2,,286,30pt,6,lower,899,2865,60,131,"survey #110, 'School Reopens 8 October Eighteenth'"
n.30pt,,286,30pt,6,lower,968,2865,59,131,"survey #111, 'School Reopens 8 October Eighteenth'"
s.30pt,,286,30pt,6,lower,1035,2865,61,131,"survey #112, 'School Reopens 8 October Eighteenth'"
eight,0038,286,30pt,6,figure,1149,2832,70,165,"survey #113, 'School Reopens 8 October Eighteenth'"
O.30pt_2,,286,30pt,6,cap,1275,2832,76,165,"survey #114, 'School Reopens 8 October Eighteenth'"
c.30pt_2,,286,30pt,6,lower,1358,2865,61,131,"survey #115, 'School Reopens 8 October Eighteenth'"
t.30pt,,286,30pt,6,lower,1421,2833,46,162,"survey #116, 'School Reopens 8 October Eighteenth'"
o.30pt_4,,286,30pt,6,lower,1471,2865,60,137,"survey #117, 'School Reopens 8 October Eighteenth'"
b,0062,286,30pt,6,lower,1540,2833,61,163,"survey #118, 'School Reopens 8 October Eighteenth'"
e.30pt_3,,286,30pt,6,lower,1608,2864,61,131,"survey #119, 'School Reopens 8 October Eighteenth'"
r.30pt,,286,30pt,6,lower,1676,2864,49,130,"survey #120, 'School Reopens 8 October Eighteenth'"
E.30pt_3,,286,30pt,6,cap,1778,2831,70,163,"survey #121, 'School Reopens 8 October Eighteenth'"
i.30pt,,286,30pt,6,lower,1856,2831,19,163,"survey #122, 'School Reopens 8 October Eighteenth'"
g.30pt,,286,30pt,6,lower,1879,2864,70,165,"survey #123, 'School Reopens 8 October Eighteenth'"
h.30pt_2,,286,30pt,6,lower,1952,2830,59,163,"survey #124, 'School Reopens 8 October Eighteenth'"
t.30pt_2,,286,30pt,6,lower,2016,2830,46,163,"survey #125, 'School Reopens 8 October Eighteenth'"
e.30pt_4,,286,30pt,6,lower,2066,2863,60,131,"survey #126, 'School Reopens 8 October Eighteenth'"
e.30pt_5,,286,30pt,6,lower,2134,2863,59,131,"survey #127, 'School Reopens 8 October Eighteenth'"
n.30pt_2,,286,30pt,6,lower,2203,2863,59,130,"survey #128, 'School Reopens 8 October Eighteenth'"
t.30pt_3,,286,30pt,6,lower,2268,2830,45,163,"survey #129, 'School Reopens 8 October Eighteenth'"
h.30pt_3,,286,30pt,6,lower,2319,2829,60,164,"survey #130, 'School Reopens 8 October Eighteenth'"
