glyph,unicode,leaf,line,band,category,x,y,w,h,notes
H.30pt_2,,308,30pt,4,cap,1400,1889,67,168,"survey #122, 'TWO THOUSAND THREE HUNDRED'"
R.30pt,,308,30pt,4,cap,1471,1889,67,168,"survey #123, 'TWO THOUSAND THREE HUNDRED'"
E.30pt,,308,30pt,4,cap,1540,1886,63,176,"survey #124, 'TWO THOUSAND THREE HUNDRED'"
E.30pt_2,,308,30pt,4,cap,1604,1886,63,176,"survey #125, 'TWO THOUSAND THREE HUNDRED'"
H.30pt_3,,308,30pt,4,cap,1703,1890,67,167,"survey #126, 'TWO THOUSAND THREE HUNDRED'"
U.30pt,,308,30pt,4,cap,1772,1890,70,168,"survey #127, 'TWO THOUSAND THREE HUNDRED'"
N.30pt_2,,308,30pt,4,cap,1846,1890,66,169,"survey #128, 'TWO THOUSAND THREE HUNDRED'"
D.30pt_2,,308,30pt,4,cap,1916,1889,70,169,"survey #129, 'TWO THOUSAND THREE HUNDRED'"
R.30pt_2,,308,30pt,4,cap,1990,1890,69,175,"survey #130, 'TWO THOUSAND THREE HUNDRED'"
E.30pt_3,,308,30pt,4,cap,2058,1887,62,175,"survey #131, 'TWO THOUSAND THREE HUNDRED'"
D.30pt_3,,308,30pt,4,cap,2121,1889,70,170,"survey #132, 'TWO THOUSAND THREE HUNDRED'"
Y.30pt,,308,30pt,5,cap,205,2083,73,167,"survey #133, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt,,308,30pt,5,lower,281,2117,55,134,"survey #134, 'Years Ago Greece 74 Defeated the Persians'"
a.30pt,,308,30pt,5,lower,338,2117,61,134,"survey #135, 'Years Ago Greece 74 Defeated the Persians'"
r.30pt,,308,30pt,5,lower,399,2116,46,133,"survey #136, 'Years Ago Greece 74 Defeated the Persians'"
s.30pt,,308,30pt,5,lower,446,2118,51,132,"survey #137, 'Years Ago Greece 74 Defeated the Persians'"
A.30pt_2,,308,30pt,5,cap,522,2080,79,169,"survey #138, 'Years Ago Greece 74 Defeated the Persians'"
g.30pt,,308,30pt,5,lower,599,2116,71,167,"survey #139, 'Years Ago Greece 74 Defeated the Persians'"
o.30pt,,308,30pt,5,lower,669,2116,57,133,"survey #140, 'Years Ago Greece 74 Defeated the Persians'"
G.30pt,,308,30pt,5,cap,762,2082,70,167,"survey #141, 'Years Ago Greece 74 Defeated the Persians'"
r.30pt_2,,308,30pt,5,lower,836,2114,47,134,"survey #142, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_2,,308,30pt,5,lower,883,2115,55,133,"survey #143, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_3,,308,30pt,5,lower,940,2114,55,134,"survey #144, 'Years Ago Greece 74 Defeated the Persians'"
c.30pt,,308,30pt,5,lower,998,2115,54,133,"survey #145, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_4,,308,30pt,5,lower,1055,2114,56,133,"survey #146, 'Years Ago Greece 74 Defeated the Persians'"
seven,0037,308,30pt,5,figure,1137,2079,58,167,"survey #147, 'Years Ago Greece 74 Defeated the Persians'"
four.30pt,,308,30pt,5,figure,1197,2077,57,169,"survey #148, 'Years Ago Greece 74 Defeated the Persians'"
D.30pt_4,,308,30pt,5,cap,1290,2078,69,170,"survey #149, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_5,,308,30pt,5,lower,1362,2113,55,133,"survey #150, 'Years Ago Greece 74 Defeated the Persians'"
f,0066,308,30pt,5,lower,1419,2078,51,168,"survey #151, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_6,,308,30pt,5,lower,1469,2113,55,134,"survey #152, 'Years Ago Greece 74 Defeated the Persians'"
a.30pt_2,,308,30pt,5,lower,1526,2113,61,134,"survey #153, 'Years Ago Greece 74 Defeated the Persians'"
t.30pt,,308,30pt,5,lower,1585,2081,46,166,"survey #154, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_7,,308,30pt,5,lower,1632,2113,55,133,"survey #155, 'Years Ago Greece 74 Defeated the Persians'"
d.30pt,,308,30pt,5,lower,1688,2077,60,172,"survey #156, 'Years Ago Greece 74 Defeated the Persians'"
t.30pt_2,,308,30pt,5,lower,1784,2080,46,167,"survey #157, 'Years Ago Greece 74 Defeated the Persians'"
h.30pt,,308,30pt,5,lower,1832,2077,59,169,"survey #158, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_8,,308,30pt,5,lower,1894,2113,56,134,"survey #159, 'Years Ago Greece 74 Defeated the Persians'"
P.30pt,,308,30pt,5,cap,1985,2077,67,169,"survey #160, 'Years Ago Greece 74 Defeated the Persians'"
e.30pt_9,,308,30pt,5,lower,2054,2113,56,134,"survey #161, 'Years Ago Greece 74 Defeated the Persians'"
r.30pt_3,,308,30pt,5,lower,2111,2113,47,155,"survey #162, 'Years Ago Greece 74 Defeated the Persians'"
s.30pt_2,,308,30pt,5,lower,2157,2115,52,133,"survey #163, 'Years Ago Greece 74 Defeated the Persians'"
i.30pt,,308,30pt,5,lower,2210,2078,29,168,"survey #164, 'Years Ago Greece 74 Defeated the Persians'"
a.30pt_3,,308,30pt,5,lower,2241,2114,61,134,"survey #165, 'Years Ago Greece 74 Defeated the Persians'"
n.30pt,,308,30pt,5,lower,2303,2113,57,133,"survey #166, 'Years Ago Greece 74 Defeated the Persians'"
s.30pt_3,,308,30pt,5,lower,2365,2115,51,132,"survey #167, 'Years Ago Greece 74 Defeated the Persians'"
